DATE,DATETIME,CASH_TYPE,CARD,MONEY,PRODUCTS
2025-02-12,2025-02-12 16:12:58.376,card,ANON-0000-0000-1160,239.09,Serviço de Montagem
2025-02-12,2025-02-12 16:26:08.533,card,ANON-0000-0000-1160,250.07,Serviço de Montagem
2025-02-12,2025-02-12 17:05:31.989,card,ANON-0000-0000-1200,1852.39,CPU i5-14600K
2025-02-12,2025-02-12 17:42:51.484,card,ANON-0000-0000-1110,247.03,Serviço de Montagem
2025-02-12,2025-02-12 20:05:40.740,card,ANON-0000-0000-0507,123.04,Serviço de Limpeza
2025-02-12,2025-02-12 20:23:13.374,card,ANON-0000-0000-1178,303.2,RAM 16GB DDR4
2025-02-12,2025-02-12 21:17:04.272,card,ANON-0000-0000-1158,1726.39,CPU i5-14600K
2025-02-13,2025-02-13 07:38:47.907,card,ANON-0000-0000-1153,175.78,RAM 8GB DDR4
2025-02-13,2025-02-13 08:45:57.062,card,ANON-0000-0000-1152,246.9,Serviço de Montagem
2025-02-13,2025-02-13 09:17:21.021,card,ANON-0000-0000-1207,609.95,CPU i3-12100
2025-02-13,2025-02-13 09:36:05.130,card,ANON-0000-0000-1168,287.04,RAM 16GB DDR4
2025-02-13,2025-02-13 10:29:32.655,card,ANON-0000-0000-1156,183.47,RAM 8GB DDR4
2025-02-13,2025-02-13 10:59:27.048,card,ANON-0000-0000-1157,181.78,RAM 8GB DDR4
2025-02-13,2025-02-13 16:30:39.247,card,ANON-0000-0000-1163,237.66,Serviço de Montagem
2025-02-13,2025-02-13 16:31:33.722,card,ANON-0000-0000-1163,255.48,Serviço de Montagem
2025-02-13,2025-02-13 17:16:11.630,card,ANON-0000-0000-1178,187.95,RAM 8GB DDR4
2025-02-13,2025-02-13 17:17:20.197,card,ANON-0000-0000-1179,188.36,RAM 8GB DDR4
2025-02-13,2025-02-13 18:01:35.454,card,ANON-0000-0000-1208,116.65,Serviço de Limpeza
2025-02-13,2025-02-13 18:15:08.550,card,ANON-0000-0000-0046,1831.29,CPU i5-14600K
2025-02-13,2025-02-13 19:06:30.373,card,ANON-0000-0000-1209,114.64,Serviço de Limpeza
2025-02-14,2025-02-14 11:38:55.705,card,ANON-0000-0000-1163,255.46,Serviço de Montagem
2025-02-14,2025-02-14 14:07:09.333,card,ANON-0000-0000-1210,150.44,Serviço de Formatação
2025-02-14,2025-02-14 14:45:59.806,card,ANON-0000-0000-1198,246.0,Serviço de Montagem
2025-02-14,2025-02-14 14:46:45.108,card,ANON-0000-0000-1198,621.98,CPU i3-12100
2025-02-14,2025-02-14 14:58:12.247,card,ANON-0000-0000-1211,175.56,RAM 8GB DDR4
2025-02-14,2025-02-14 15:00:16.743,card,ANON-0000-0000-1200,1727.21,CPU i5-14600K
2025-02-14,2025-02-14 15:36:40.857,card,ANON-0000-0000-0507,1846.82,CPU i5-14600K
2025-02-14,2025-02-14 15:38:47.478,card,ANON-0000-0000-0507,123.78,Serviço de Limpeza
2025-02-14,2025-02-14 15:53:56.467,card,ANON-0000-0000-1212,145.38,Serviço de Formatação
2025-02-14,2025-02-14 15:54:57.220,card,ANON-0000-0000-1212,1753.3,CPU i5-14600K
2025-02-14,2025-02-14 17:03:16.068,card,ANON-0000-0000-1160,261.02,Serviço de Montagem
2025-02-14,2025-02-14 17:04:29.509,card,ANON-0000-0000-1160,313.71,RAM 16GB DDR4
2025-02-14,2025-02-14 17:09:07.646,card,ANON-0000-0000-1202,624.56,CPU i3-12100
2025-02-14,2025-02-14 17:25:24.871,card,ANON-0000-0000-1213,182.56,RAM 8GB DDR4
2025-02-14,2025-02-14 21:18:29.956,card,ANON-0000-0000-1214,254.35,Serviço de Montagem
2025-02-15,2025-02-15 09:22:51.930,card,ANON-0000-0000-1200,1747.45,CPU i5-14600K
2025-02-15,2025-02-15 12:41:53.830,card,ANON-0000-0000-1163,1870.07,CPU i5-14600K
2025-02-15,2025-02-15 12:44:26.571,card,ANON-0000-0000-1163,251.41,Serviço de Montagem
2025-02-15,2025-02-15 13:02:19.867,card,ANON-0000-0000-0878,178.1,RAM 8GB DDR4
2025-02-15,2025-02-15 13:32:05.734,card,ANON-0000-0000-1200,184.34,RAM 8GB DDR4
2025-02-15,2025-02-15 14:01:51.228,card,ANON-0000-0000-1184,1845.52,CPU i5-14600K
2025-02-15,2025-02-15 14:11:53.922,card,ANON-0000-0000-1215,248.86,Serviço de Montagem
2025-02-15,2025-02-15 15:40:07.667,card,ANON-0000-0000-1201,143.58,Serviço de Formatação
2025-02-15,2025-02-15 15:40:59.443,card,ANON-0000-0000-1179,148.69,Serviço de Formatação
2025-02-16,2025-02-16 10:46:43.223,card,ANON-0000-0000-1216,249.69,Serviço de Montagem
2025-02-16,2025-02-16 10:50:00.616,card,ANON-0000-0000-1169,247.81,Serviço de Montagem
2025-02-16,2025-02-16 10:51:03.967,card,ANON-0000-0000-1169,186.81,RAM 8GB DDR4
2025-02-16,2025-02-16 11:04:47.894,card,ANON-0000-0000-1156,150.83,Serviço de Formatação
2025-02-16,2025-02-16 11:32:29.055,card,ANON-0000-0000-1160,245.16,Serviço de Montagem
2025-02-16,2025-02-16 14:15:37.049,card,ANON-0000-0000-1196,143.79,Serviço de Formatação
2025-02-16,2025-02-16 14:16:41.124,card,ANON-0000-0000-1196,124.93,Serviço de Limpeza
2025-02-16,2025-02-16 17:12:27.402,card,ANON-0000-0000-1163,148.11,Serviço de Formatação
2025-02-16,2025-02-16 17:13:32.973,card,ANON-0000-0000-1163,175.4,RAM 8GB DDR4
2025-02-16,2025-02-16 17:44:32.781,card,ANON-0000-0000-1217,187.16,RAM 8GB DDR4
2025-02-17,2025-02-17 06:50:04.455,card,ANON-0000-0000-1200,1843.87,CPU i5-14600K
2025-02-17,2025-02-17 08:53:13.808,card,ANON-0000-0000-1163,250.01,Serviço de Montagem
2025-02-17,2025-02-17 09:00:55.147,card,ANON-0000-0000-1160,252.15,Serviço de Montagem
2025-02-17,2025-02-17 09:28:06.582,card,ANON-0000-0000-1218,180.56,RAM 8GB DDR4
2025-02-17,2025-02-17 09:56:59.212,card,ANON-0000-0000-1210,144.47,Serviço de Formatação
2025-02-17,2025-02-17 10:20:12.065,card,ANON-0000-0000-1219,171.23,RAM 8GB DDR4
2025-02-17,2025-02-17 10:44:48.005,card,ANON-0000-0000-1160,242.7,Serviço de Montagem
2025-02-17,2025-02-17 11:53:58.611,card,ANON-0000-0000-1203,181.7,RAM 8GB DDR4
2025-02-17,2025-02-17 11:55:02.203,card,ANON-0000-0000-1202,617.17,CPU i3-12100
2025-02-17,2025-02-17 12:48:58.321,card,ANON-0000-0000-1220,1773.7,CPU i5-14600K
2025-02-17,2025-02-17 14:23:01.905,card,ANON-0000-0000-1221,125.79,Serviço de Limpeza
2025-02-17,2025-02-17 15:05:41.697,card,ANON-0000-0000-1194,185.12,RAM 8GB DDR4
2025-02-17,2025-02-17 15:33:19.567,card,ANON-0000-0000-1191,123.55,Serviço de Limpeza
2025-02-17,2025-02-17 16:19:06.398,card,ANON-0000-0000-1218,575.06,CPU i3-12100
2025-02-17,2025-02-17 16:22:42.001,card,ANON-0000-0000-1170,256.73,Serviço de Montagem
2025-02-17,2025-02-17 17:31:14.111,card,ANON-0000-0000-1222,171.73,RAM 8GB DDR4
2025-02-17,2025-02-17 18:23:52.638,card,ANON-0000-0000-1206,244.23,Serviço de Montagem
2025-02-17,2025-02-17 19:13:51.838,card,ANON-0000-0000-1223,257.29,Serviço de Montagem
2025-02-17,2025-02-17 19:15:00.877,card,ANON-0000-0000-1223,254.86,Serviço de Montagem
2025-02-17,2025-02-17 20:18:17.498,card,ANON-0000-0000-1192,116.24,Serviço de Limpeza
2025-02-18,2025-02-18 08:53:08.743,card,ANON-0000-0000-1163,256.57,Serviço de Montagem
2025-02-18,2025-02-18 08:54:14.493,card,ANON-0000-0000-1163,245.26,Serviço de Montagem
2025-02-18,2025-02-18 11:07:35.321,card,ANON-0000-0000-1110,237.89,Serviço de Montagem
2025-02-18,2025-02-18 11:30:06.156,card,ANON-0000-0000-1198,240.9,Serviço de Montagem
2025-02-18,2025-02-18 11:38:23.547,card,ANON-0000-0000-1203,186.77,RAM 8GB DDR4
2025-02-18,2025-02-18 12:15:26.575,card,ANON-0000-0000-1218,179.8,RAM 8GB DDR4
2025-02-18,2025-02-18 13:04:27.249,card,ANON-0000-0000-1224,299.59,RAM 16GB DDR4
2025-02-18,2025-02-18 13:25:45.108,card,ANON-0000-0000-1215,252.49,Serviço de Montagem
2025-02-18,2025-02-18 13:27:05.310,card,ANON-0000-0000-1222,180.93,RAM 8GB DDR4
2025-02-18,2025-02-18 17:05:28.048,card,ANON-0000-0000-1210,152.99,Serviço de Formatação
2025-02-18,2025-02-18 17:08:19.308,card,ANON-0000-0000-1225,185.99,RAM 8GB DDR4
2025-02-18,2025-02-18 17:09:17.261,card,ANON-0000-0000-1225,576.99,CPU i3-12100
2025-02-18,2025-02-18 17:10:22.869,card,ANON-0000-0000-1225,305.89,RAM 16GB DDR4
2025-02-18,2025-02-18 17:11:35.709,card,ANON-0000-0000-1225,295.69,RAM 16GB DDR4
2025-02-18,2025-02-18 19:36:27.317,card,ANON-0000-0000-1226,302.74,RAM 16GB DDR4
2025-02-18,2025-02-18 20:06:56.196,card,ANON-0000-0000-1185,297.42,RAM 16GB DDR4
2025-02-18,2025-02-18 20:58:12.599,card,ANON-0000-0000-1212,145.94,Serviço de Formatação
2025-02-18,2025-02-18 21:01:59.629,card,ANON-0000-0000-1222,186.51,RAM 8GB DDR4
2025-02-19,2025-02-19 08:08:52.951,card,ANON-0000-0000-1161,1711.42,CPU i5-14600K
2025-02-19,2025-02-19 08:09:54.081,card,ANON-0000-0000-1152,261.67,Serviço de Montagem
2025-02-19,2025-02-19 08:47:32.785,card,ANON-0000-0000-1170,245.6,Serviço de Montagem
2025-02-19,2025-02-19 09:24:31.977,card,ANON-0000-0000-1220,1886.04,CPU i5-14600K
2025-02-19,2025-02-19 10:09:51.001,card,ANON-0000-0000-1167,242.21,Serviço de Montagem
2025-02-19,2025-02-19 10:19:01.276,card,ANON-0000-0000-1227,144.93,Serviço de Formatação
2025-02-19,2025-02-19 10:40:51.590,card,ANON-0000-0000-1207,188.92,RAM 8GB DDR4
2025-02-19,2025-02-19 12:45:06.072,card,ANON-0000-0000-1198,241.4,Serviço de Montagem
2025-02-19,2025-02-19 12:46:03.964,card,ANON-0000-0000-1168,294.03,RAM 16GB DDR4
2025-02-19,2025-02-19 13:06:54.382,card,ANON-0000-0000-1171,242.95,Serviço de Montagem
2025-02-19,2025-02-19 15:50:42.815,card,ANON-0000-0000-1158,1807.67,CPU i5-14600K
2025-02-19,2025-02-19 17:04:00.258,card,ANON-0000-0000-1110,245.6,Serviço de Montagem
2025-02-19,2025-02-19 17:34:49.096,card,ANON-0000-0000-1158,1823.37,CPU i5-14600K
2025-02-19,2025-02-19 17:57:52.035,card,ANON-0000-0000-1217,174.82,RAM 8GB DDR4
2025-02-19,2025-02-19 18:35:38.827,card,ANON-0000-0000-1228,1834.73,CPU i5-14600K
2025-02-19,2025-02-19 19:01:33.088,card,ANON-0000-0000-1229,115.03,Serviço de Limpeza
2025-02-19,2025-02-19 19:11:49.990,card,ANON-0000-0000-1179,303.32,RAM 16GB DDR4
2025-02-19,2025-02-19 19:12:42.778,card,ANON-0000-0000-1179,155.16,Serviço de Formatação
2025-02-19,2025-02-19 19:26:22.966,card,ANON-0000-0000-1191,121.47,Serviço de Limpeza
2025-02-19,2025-02-19 20:05:28.372,card,ANON-0000-0000-1182,306.49,RAM 16GB DDR4
2025-02-20,2025-02-20 07:56:24.575,card,ANON-0000-0000-1161,1879.99,CPU i5-14600K
2025-02-20,2025-02-20 09:17:53.311,card,ANON-0000-0000-1167,253.78,Serviço de Montagem
2025-02-20,2025-02-20 10:16:40.424,card,ANON-0000-0000-1163,1780.92,CPU i5-14600K
2025-02-20,2025-02-20 10:17:38.671,card,ANON-0000-0000-1163,241.49,Serviço de Montagem
2025-02-20,2025-02-20 10:20:24.946,card,ANON-0000-0000-1167,243.58,Serviço de Montagem
2025-02-20,2025-02-20 10:24:23.547,card,ANON-0000-0000-1198,243.34,Serviço de Montagem
2025-02-20,2025-02-20 13:02:19.848,card,ANON-0000-0000-1203,171.77,RAM 8GB DDR4
2025-02-20,2025-02-20 14:20:33.099,card,ANON-0000-0000-1196,119.58,Serviço de Limpeza
2025-02-20,2025-02-20 14:37:59.781,card,ANON-0000-0000-1163,240.85,Serviço de Montagem
2025-02-20,2025-02-20 14:38:49.319,card,ANON-0000-0000-1163,240.92,Serviço de Montagem
2025-02-20,2025-02-20 15:19:45.555,card,ANON-0000-0000-1230,626.56,CPU i3-12100
2025-02-20,2025-02-20 16:05:49.514,card,ANON-0000-0000-1156,1859.87,CPU i5-14600K
2025-02-20,2025-02-20 16:59:06.628,card,ANON-0000-0000-1231,1741.37,CPU i5-14600K
2025-02-20,2025-02-20 17:00:36.942,card,ANON-0000-0000-1231,155.62,Serviço de Formatação
2025-02-20,2025-02-20 17:07:27.986,card,ANON-0000-0000-1163,259.72,Serviço de Montagem
2025-02-20,2025-02-20 18:57:34.629,card,ANON-0000-0000-1232,238.51,Serviço de Montagem
2025-02-20,2025-02-20 19:01:51.276,card,ANON-0000-0000-1233,153.65,Serviço de Formatação
2025-02-20,2025-02-20 19:07:25.568,card,ANON-0000-0000-1234,285.62,RAM 16GB DDR4
2025-02-20,2025-02-20 20:07:03.598,card,ANON-0000-0000-1169,114.43,Serviço de Limpeza
2025-02-21,2025-02-21 06:59:08.408,card,ANON-0000-0000-1163,247.23,Serviço de Montagem
2025-02-21,2025-02-21 09:41:29.609,card,ANON-0000-0000-1235,120.26,Serviço de Limpeza
2025-02-21,2025-02-21 09:49:20.918,card,ANON-0000-0000-1236,1843.76,CPU i5-14600K
2025-02-21,2025-02-21 09:51:12.605,card,ANON-0000-0000-1237,603.67,CPU i3-12100
2025-02-21,2025-02-21 10:18:10.978,card,ANON-0000-0000-1232,253.62,Serviço de Montagem
2025-02-21,2025-02-21 11:10:07.529,card,ANON-0000-0000-1163,184.29,RAM 8GB DDR4
2025-02-21,2025-02-21 12:04:49.232,card,ANON-0000-0000-1110,243.38,Serviço de Montagem
2025-02-21,2025-02-21 12:07:42.766,card,ANON-0000-0000-1238,248.44,Serviço de Montagem
2025-02-21,2025-02-21 12:56:17.998,card,ANON-0000-0000-1198,245.89,Serviço de Montagem
2025-02-21,2025-02-21 12:57:02.860,card,ANON-0000-0000-1167,250.38,Serviço de Montagem
2025-02-21,2025-02-21 13:06:42.927,card,ANON-0000-0000-1203,253.39,Serviço de Montagem
2025-02-21,2025-02-21 14:17:54.803,card,ANON-0000-0000-1203,243.1,Serviço de Montagem
2025-02-21,2025-02-21 15:18:31.267,card,ANON-0000-0000-1161,1773.1,CPU i5-14600K
2025-02-21,2025-02-21 15:45:54.235,card,ANON-0000-0000-1163,249.59,Serviço de Montagem
2025-02-21,2025-02-21 15:46:48.335,card,ANON-0000-0000-1163,242.19,Serviço de Montagem
2025-02-21,2025-02-21 15:52:48.020,card,ANON-0000-0000-1203,254.82,Serviço de Montagem
2025-02-21,2025-02-21 16:10:06.125,card,ANON-0000-0000-1239,313.35,RAM 16GB DDR4
2025-02-21,2025-02-21 16:46:58.673,card,ANON-0000-0000-1191,119.18,Serviço de Limpeza
2025-02-21,2025-02-21 16:48:58.515,card,ANON-0000-0000-1165,155.95,Serviço de Formatação
2025-02-21,2025-02-21 16:50:13.417,card,ANON-0000-0000-1165,114.66,Serviço de Limpeza
2025-02-21,2025-02-21 19:08:18.825,card,ANON-0000-0000-1178,299.23,RAM 16GB DDR4
2025-02-21,2025-02-21 19:09:09.551,card,ANON-0000-0000-1178,291.0,RAM 16GB DDR4
2025-02-21,2025-02-21 19:59:24.115,card,ANON-0000-0000-1184,1802.65,CPU i5-14600K
2025-02-22,2025-02-22 10:52:18.682,card,ANON-0000-0000-1240,147.4,Serviço de Formatação
2025-02-22,2025-02-22 11:28:30.453,card,ANON-0000-0000-1241,259.68,Serviço de Montagem
2025-02-22,2025-02-22 11:41:12.848,card,ANON-0000-0000-1190,257.34,Serviço de Montagem
2025-02-22,2025-02-22 12:59:41.853,card,ANON-0000-0000-0095,606.75,CPU i3-12100
2025-02-22,2025-02-22 15:03:03.270,card,ANON-0000-0000-1162,178.33,RAM 8GB DDR4
2025-02-23,2025-02-23 10:33:11.517,card,ANON-0000-0000-1156,182.51,RAM 8GB DDR4
2025-02-23,2025-02-23 12:52:26.405,card,ANON-0000-0000-1163,184.45,RAM 8GB DDR4
2025-02-23,2025-02-23 12:54:06.170,card,ANON-0000-0000-1163,187.54,RAM 8GB DDR4
2025-02-23,2025-02-23 13:50:21.627,card,ANON-0000-0000-1242,1782.14,CPU i5-14600K
2025-02-23,2025-02-23 14:02:03.441,card,ANON-0000-0000-1156,292.19,RAM 16GB DDR4
2025-02-23,2025-02-23 17:27:44.922,card,ANON-0000-0000-1243,246.58,Serviço de Montagem
2025-02-24,2025-02-24 09:14:53.565,card,ANON-0000-0000-1220,179.11,RAM 8GB DDR4
2025-02-24,2025-02-24 09:45:10.699,card,ANON-0000-0000-1244,119.06,Serviço de Limpeza
2025-02-24,2025-02-24 10:02:48.501,card,ANON-0000-0000-1163,254.93,Serviço de Montagem
2025-02-24,2025-02-24 10:09:12.494,card,ANON-0000-0000-1245,187.82,RAM 8GB DDR4
2025-02-24,2025-02-24 10:10:21.726,card,ANON-0000-0000-1245,182.89,RAM 8GB DDR4
2025-02-24,2025-02-24 10:47:47.680,card,ANON-0000-0000-1244,303.12,RAM 16GB DDR4
2025-02-24,2025-02-24 12:58:41.309,card,ANON-0000-0000-1191,115.48,Serviço de Limpeza
2025-02-24,2025-02-24 13:00:01.278,card,ANON-0000-0000-1191,285.83,RAM 16GB DDR4
2025-02-24,2025-02-24 15:40:01.820,card,ANON-0000-0000-1163,183.05,RAM 8GB DDR4
2025-02-24,2025-02-24 16:00:06.327,card,ANON-0000-0000-1246,309.15,RAM 16GB DDR4
2025-02-24,2025-02-24 16:10:23.971,card,ANON-0000-0000-1184,1769.37,CPU i5-14600K
2025-02-24,2025-02-24 16:28:52.132,card,ANON-0000-0000-1177,116.22,Serviço de Limpeza
2025-02-24,2025-02-24 16:59:38.528,card,ANON-0000-0000-1170,254.82,Serviço de Montagem
2025-02-24,2025-02-24 17:00:44.935,card,ANON-0000-0000-1170,247.48,Serviço de Montagem
2025-02-24,2025-02-24 17:37:38.947,card,ANON-0000-0000-1222,172.43,RAM 8GB DDR4
2025-02-24,2025-02-24 18:07:01.699,card,ANON-0000-0000-1162,187.59,RAM 8GB DDR4
2025-02-24,2025-02-24 18:21:57.165,card,ANON-0000-0000-1191,123.53,Serviço de Limpeza
2025-02-24,2025-02-24 19:04:34.437,card,ANON-0000-0000-0878,177.59,RAM 8GB DDR4
2025-02-24,2025-02-24 19:24:10.809,card,ANON-0000-0000-1179,155.85,Serviço de Formatação
2025-02-24,2025-02-24 19:24:54.411,card,ANON-0000-0000-1247,125.79,Serviço de Limpeza
2025-02-24,2025-02-24 19:26:14.767,card,ANON-0000-0000-1179,285.87,RAM 16GB DDR4
2025-02-24,2025-02-24 20:14:51.303,card,ANON-0000-0000-1156,296.39,RAM 16GB DDR4
2025-02-25,2025-02-25 08:00:39.257,card,ANON-0000-0000-1153,187.96,RAM 8GB DDR4
2025-02-25,2025-02-25 08:49:21.068,card,ANON-0000-0000-1152,251.72,Serviço de Montagem
2025-02-25,2025-02-25 08:50:14.259,card,ANON-0000-0000-1152,176.61,RAM 8GB DDR4
2025-02-25,2025-02-25 10:02:44.852,card,ANON-0000-0000-1237,598.41,CPU i3-12100
2025-02-25,2025-02-25 11:03:33.850,card,ANON-0000-0000-1170,253.78,Serviço de Montagem
2025-02-25,2025-02-25 11:04:26.917,card,ANON-0000-0000-1152,247.8,Serviço de Montagem
2025-02-25,2025-02-25 12:20:41.507,card,ANON-0000-0000-1184,1889.62,CPU i5-14600K
2025-02-25,2025-02-25 14:14:18.541,card,ANON-0000-0000-1161,1730.25,CPU i5-14600K
2025-02-25,2025-02-25 16:49:37.395,card,ANON-0000-0000-0019,255.3,Serviço de Montagem
2025-02-25,2025-02-25 16:50:35.811,card,ANON-0000-0000-0019,261.3,Serviço de Montagem
2025-02-25,2025-02-25 18:19:09.057,card,ANON-0000-0000-1234,306.56,RAM 16GB DDR4
2025-02-25,2025-02-25 19:32:40.434,card,ANON-0000-0000-1152,1736.46,CPU i5-14600K
2025-02-26,2025-02-26 08:57:37.237,card,ANON-0000-0000-1170,259.72,Serviço de Montagem
2025-02-26,2025-02-26 10:11:27.140,card,ANON-0000-0000-1248,176.6,RAM 8GB DDR4
2025-02-26,2025-02-26 10:12:25.513,card,ANON-0000-0000-1248,180.88,RAM 8GB DDR4
2025-02-26,2025-02-26 10:16:57.091,card,ANON-0000-0000-1155,148.69,Serviço de Formatação
2025-02-26,2025-02-26 13:13:26.877,card,ANON-0000-0000-1168,299.78,RAM 16GB DDR4
2025-02-26,2025-02-26 13:31:23.611,card,ANON-0000-0000-1191,124.11,Serviço de Limpeza
2025-02-26,2025-02-26 15:01:58.636,card,ANON-0000-0000-1110,238.38,Serviço de Montagem
2025-02-26,2025-02-26 15:14:47.989,card,ANON-0000-0000-1249,256.39,Serviço de Montagem
2025-02-26,2025-02-26 15:17:24.547,card,ANON-0000-0000-1247,747.14,RAM 32GB DDR5
2025-02-26,2025-02-26 15:20:02.820,card,ANON-0000-0000-1250,155.74,Serviço de Formatação
2025-02-26,2025-02-26 15:20:48.805,card,ANON-0000-0000-1250,259.11,Serviço de Montagem
2025-02-26,2025-02-26 15:28:45.256,card,ANON-0000-0000-1190,253.55,Serviço de Montagem
2025-02-26,2025-02-26 16:20:46.792,card,ANON-0000-0000-1164,124.51,Serviço de Limpeza
2025-02-26,2025-02-26 16:55:13.614,card,ANON-0000-0000-1165,143.42,Serviço de Formatação
2025-02-26,2025-02-26 16:55:59.649,card,ANON-0000-0000-1191,121.45,Serviço de Limpeza
2025-02-26,2025-02-26 17:22:44.573,card,ANON-0000-0000-1166,172.0,RAM 8GB DDR4
2025-02-26,2025-02-26 18:11:24.140,card,ANON-0000-0000-1163,117.67,Serviço de Limpeza
2025-02-26,2025-02-26 18:13:50.419,card,ANON-0000-0000-1163,1845.18,CPU i5-14600K
2025-02-27,2025-02-27 07:19:00.322,card,ANON-0000-0000-1163,1885.38,CPU i5-14600K
2025-02-27,2025-02-27 07:21:00.583,card,ANON-0000-0000-1161,1780.08,CPU i5-14600K
2025-02-27,2025-02-27 10:52:29.153,card,ANON-0000-0000-1237,627.93,CPU i3-12100
2025-02-27,2025-02-27 11:08:16.864,card,ANON-0000-0000-1168,289.48,RAM 16GB DDR4
2025-02-27,2025-02-27 12:48:15.878,card,ANON-0000-0000-1251,299.89,RAM 16GB DDR4
2025-02-27,2025-02-27 13:29:48.424,card,ANON-0000-0000-1252,177.11,RAM 8GB DDR4
2025-02-27,2025-02-27 14:23:16.499,card,ANON-0000-0000-1163,238.51,Serviço de Montagem
2025-02-27,2025-02-27 14:43:19.325,card,ANON-0000-0000-1253,123.8,Serviço de Limpeza
2025-02-27,2025-02-27 15:47:50.692,card,ANON-0000-0000-1170,240.0,Serviço de Montagem
2025-02-27,2025-02-27 16:28:28.103,card,ANON-0000-0000-1170,248.35,Serviço de Montagem
2025-02-27,2025-02-27 17:12:55.999,card,ANON-0000-0000-1190,250.61,Serviço de Montagem
2025-02-27,2025-02-27 17:23:10.042,card,ANON-0000-0000-1170,257.69,Serviço de Montagem
2025-02-27,2025-02-27 17:53:13.054,card,ANON-0000-0000-1254,119.6,Serviço de Limpeza
2025-02-27,2025-02-27 18:17:28.969,card,ANON-0000-0000-1208,121.46,Serviço de Limpeza
2025-02-27,2025-02-27 18:38:40.856,card,ANON-0000-0000-1184,1831.58,CPU i5-14600K
2025-02-27,2025-02-27 18:40:01.843,card,ANON-0000-0000-1179,286.16,RAM 16GB DDR4
2025-02-27,2025-02-27 18:40:52.049,card,ANON-0000-0000-1179,301.77,RAM 16GB DDR4
2025-02-27,2025-02-27 19:14:15.622,card,ANON-0000-0000-1215,124.57,Serviço de Limpeza
2025-02-27,2025-02-27 20:02:07.207,card,ANON-0000-0000-0046,1782.18,CPU i5-14600K
2025-02-28,2025-02-28 06:52:45.591,card,ANON-0000-0000-1163,186.59,RAM 8GB DDR4
2025-02-28,2025-02-28 06:54:59.973,card,ANON-0000-0000-1163,179.26,RAM 8GB DDR4
2025-02-28,2025-02-28 07:18:36.920,card,ANON-0000-0000-1161,1802.54,CPU i5-14600K
2025-02-28,2025-02-28 08:09:57.784,card,ANON-0000-0000-1255,589.84,CPU i3-12100
2025-02-28,2025-02-28 09:02:38.061,card,ANON-0000-0000-1162,178.76,RAM 8GB DDR4
2025-02-28,2025-02-28 14:44:28.113,card,ANON-0000-0000-1110,262.17,Serviço de Montagem
2025-02-28,2025-02-28 14:45:22.024,card,ANON-0000-0000-1110,257.56,Serviço de Montagem
2025-02-28,2025-02-28 14:47:52.342,card,ANON-0000-0000-1163,253.29,Serviço de Montagem
2025-02-28,2025-02-28 14:52:02.209,card,ANON-0000-0000-1191,117.88,Serviço de Limpeza
2025-02-28,2025-02-28 15:19:18.675,card,ANON-0000-0000-1110,251.99,Serviço de Montagem
2025-02-28,2025-02-28 16:22:27.380,card,ANON-0000-0000-1156,289.45,RAM 16GB DDR4
2025-02-28,2025-02-28 16:30:06.695,card,ANON-0000-0000-1170,252.8,Serviço de Montagem
2025-02-28,2025-02-28 17:21:00.889,card,ANON-0000-0000-1191,124.43,Serviço de Limpeza
2025-02-28,2025-02-28 17:31:04.347,card,ANON-0000-0000-1256,186.14,RAM 8GB DDR4
2025-02-28,2025-02-28 17:32:16.632,card,ANON-0000-0000-1170,239.63,Serviço de Montagem
2025-02-28,2025-02-28 17:33:49.148,card,ANON-0000-0000-1190,257.38,Serviço de Montagem
2025-02-28,2025-02-28 18:53:49.487,card,ANON-0000-0000-1257,118.82,Serviço de Limpeza
2025-03-01,2025-03-01 10:31:45.742,card,ANON-0000-0000-1184,1876.11,CPU i5-14600K
2025-03-01,2025-03-01 11:24:04.507,card,ANON-0000-0000-1190,247.1,Serviço de Montagem
2025-03-01,2025-03-01 11:27:58.402,card,ANON-0000-0000-1198,261.36,Serviço de Montagem
2025-03-01,2025-03-01 14:43:23.827,card,ANON-0000-0000-1254,120.37,Serviço de Limpeza
2025-03-01,2025-03-01 15:02:31.500,card,ANON-0000-0000-1152,251.02,Serviço de Montagem
2025-03-01,2025-03-01 15:08:20.223,card,ANON-0000-0000-1157,172.72,RAM 8GB DDR4
2025-03-01,2025-03-01 16:42:13.049,card,ANON-0000-0000-1184,1714.75,CPU i5-14600K
2025-03-01,2025-03-01 17:08:33.502,card,ANON-0000-0000-1258,246.33,Serviço de Montagem
2025-03-02,2025-03-02 09:58:15.295,card,ANON-0000-0000-1163,313.8,RAM 16GB DDR4
2025-03-02,2025-03-02 12:17:36.376,card,ANON-0000-0000-1189,123.12,Serviço de Limpeza
2025-03-02,2025-03-02 13:36:19.536,card,ANON-0000-0000-1217,179.95,RAM 8GB DDR4
2025-03-02,2025-03-02 15:22:17.476,card,ANON-0000-0000-1152,179.91,RAM 8GB DDR4
2025-03-02,2025-03-02 15:23:15.736,card,ANON-0000-0000-1152,255.02,Serviço de Montagem
2025-03-02,2025-03-02 15:24:45.231,card,ANON-0000-0000-1190,248.15,Serviço de Montagem
